,Age,Attrition,Department,EducationField,Gender,EmployeeCount,YearsAtCompany,JobRole,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
858,55,No,Research & Development,Medical,Female,1,36,Laboratory Technician,3.0,4.0,3.0,2,3
859,34,No,Research & Development,Life Sciences,Male,1,2,Research Scientist,2.0,0.0,2.0,3,3
860,26,No,Research & Development,Life Sciences,Male,1,1,Research Director,1.0,4.0,3.0,3,3
861,38,No,Sales,Marketing,Female,1,9,Sales Executive,3.0,2.0,0.0,4,4
862,38,No,Research & Development,Life Sciences,Female,1,3,Manufacturing Director,2.0,2.0,4.0,2,3
863,36,No,Human Resources,Human Resources,Male,1,1,Research Scientist,2.0,3.0,3.0,3,3
864,29,No,Research & Development,Life Sciences,Male,1,10,Sales Representative,2.0,1.0,3.0,2,3
865,35,No,Sales,Life Sciences,Female,1,5,Sales Executive,1.0,3.0,3.0,4,3
866,39,No,Sales,Medical,Female,1,7,Sales Executive,4.0,3.0,3.0,3,3
867,29,No,Research & Development,Medical,Female,1,6,Research Scientist,1.0,4.0,4.0,3,4
868,50,No,Research & Development,Medical,Female,1,1,Laboratory Technician,3.0,3.0,3.0,1,3
869,23,No,Research & Development,Life Sciences,Female,1,2,Manager,4.0,3.0,3.0,3,3
870,36,No,Sales,Life Sciences,Male,1,3,Human Resources,1.0,1.0,3.0,3,3
871,42,No,Research & Development,Life Sciences,Female,1,1,Manager,4.0,4.0,3.0,3,3
872,35,No,Sales,Medical,Female,1,10,Laboratory Technician,2.0,3.0,2.0,3,3
873,34,No,Research & Development,Life Sciences,Female,1,8,Manager,4.0,3.0,2.0,3,3
874,40,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,4.0,1.0,3.0,3,3
875,43,No,Research & Development,Other,Male,1,6,Manager,4.0,2.0,3.0,4,4
876,35,No,Sales,Marketing,Female,1,1,Sales Representative,3.0,4.0,2.0,2,3
877,46,No,Research & Development,Technical Degree,Male,1,26,Laboratory Technician,4.0,1.0,1.0,3,3
878,28,Yes,Human Resources,Medical,Female,1,1,Laboratory Technician,3.0,2.0,3.0,3,3
879,22,No,Sales,Marketing,Male,1,4,Sales Executive,2.0,3.0,2.0,2,3
880,50,No,Research & Development,Other,Male,1,30,Research Scientist,2.0,3.0,3.0,2,4
881,32,No,Research & Development,Life Sciences,Male,1,3,Research Scientist,2.0,4.0,3.0,3,3
882,44,No,Research & Development,Technical Degree,Male,1,22,Manager,2.0,4.0,2.0,3,4
883,30,No,Research & Development,Medical,Female,1,6,Research Director,2.0,2.0,2.0,3,3
884,45,No,Sales,Technical Degree,Female,1,10,Research Scientist,3.0,1.0,3.0,3,3
885,45,No,Sales,Life Sciences,Male,1,10,Manufacturing Director,1.0,1.0,3.0,2,3
886,31,No,Research & Development,Medical,Male,1,5,Research Scientist,4.0,1.0,3.0,3,4
887,36,No,Research & Development,Medical,Male,1,3,Manufacturing Director,3.0,3.0,3.0,3,3
888,34,No,Sales,Marketing,Male,1,9,Manufacturing Director,3.0,4.0,3.0,2,3
889,49,No,Research & Development,Life Sciences,Male,1,9,Healthcare Representative,3.0,1.0,2.0,3,3
890,39,No,Research & Development,Life Sciences,Male,1,7,Research Scientist,2.0,1.0,3.0,3,3
891,27,No,Research & Development,Life Sciences,Male,1,7,Research Scientist,4.0,1.0,3.0,3,3
892,35,No,Research & Development,Medical,Female,1,16,Sales Executive,2.0,1.0,3.0,2,4
893,28,No,Research & Development,Life Sciences,Male,1,5,Manufacturing Director,2.0,1.0,2.0,3,3
894,21,No,Research & Development,Life Sciences,Female,1,2,Laboratory Technician,3.0,4.0,3.0,3,3
895,18,Yes,Research & Development,Medical,Male,1,0,Research Director,2.0,4.0,4.0,2,3
896,47,No,Research & Development,Medical,Male,1,5,Research Scientist,4.0,3.0,3.0,2,3
897,39,No,Sales,Life Sciences,Male,1,10,Laboratory Technician,3.0,3.0,3.0,3,3
898,40,No,Research & Development,Life Sciences,Male,1,18,Laboratory Technician,1.0,3.0,3.0,3,3
899,35,No,Research & Development,Medical,Female,1,14,Sales Executive,3.0,3.0,3.0,3,3
900,37,No,Research & Development,Technical Degree,Male,1,4,Laboratory Technician,3.0,3.0,2.0,4,3
901,39,No,Research & Development,Technical Degree,Female,1,9,Manager,1.0,3.0,1.0,3,3
902,45,No,Research & Development,Life Sciences,Female,1,10,Laboratory Technician,4.0,4.0,3.0,2,3
903,38,No,Research & Development,Life Sciences,Female,1,5,Sales Executive,4.0,3.0,4.0,3,3
904,35,Yes,Research & Development,Life Sciences,Male,1,13,Healthcare Representative,4.0,1.0,3.0,3,3
905,37,No,Research & Development,Life Sciences,Female,1,8,Healthcare Representative,2.0,2.0,1.0,3,3
906,40,No,Research & Development,Technical Degree,Female,1,4,Healthcare Representative,3.0,4.0,2.0,2,3
907,44,No,Sales,Marketing,Male,1,10,Laboratory Technician,1.0,4.0,3.0,2,3
908,48,No,Sales,Marketing,Female,1,2,Manager,3.0,4.0,3.0,3,3
909,35,Yes,Research & Development,Life Sciences,Male,1,2,Manager,0.0,4.0,2.0,1,3
910,24,No,Research & Development,Life Sciences,Male,1,6,Research Scientist,1.0,4.0,3.0,3,4
911,27,No,Sales,Life Sciences,Male,1,3,Sales Executive,2.0,3.0,3.0,1,3
912,27,No,Research & Development,Life Sciences,Male,1,4,Research Scientist,4.0,4.0,2.0,3,4
913,40,Yes,Sales,Marketing,Male,1,4,Research Director,1.0,1.0,1.0,3,3
914,29,No,Research & Development,Medical,Female,1,5,Manager,3.0,3.0,3.0,2,3
915,36,No,Research & Development,Life Sciences,Female,1,3,Sales Executive,2.0,1.0,3.0,2,4
916,25,No,Sales,Marketing,Male,1,7,Manufacturing Director,4.0,3.0,3.0,2,3
917,39,No,Sales,Marketing,Female,1,5,Research Director,4.0,2.0,3.0,3,3
918,49,No,Sales,Life Sciences,Male,1,4,Research Director,1.0,2.0,3.0,2,4
919,50,No,Research & Development,Medical,Male,1,14,Sales Executive,4.0,1.0,3.0,2,3
920,20,No,Research & Development,Medical,Female,1,2,Sales Executive,3.0,3.0,3.0,3,3
921,34,No,Research & Development,Medical,Male,1,11,Laboratory Technician,4.0,2.0,3.0,3,3
922,36,No,Research & Development,Life Sciences,Female,1,4,Healthcare Representative,1.0,2.0,3.0,3,3
923,49,No,Human Resources,Life Sciences,Female,1,15,Research Scientist,3.0,3.0,3.0,3,3
924,36,No,Research & Development,Life Sciences,Male,1,3,Laboratory Technician,4.0,3.0,3.0,3,3
925,36,No,Research & Development,Medical,Female,1,5,Healthcare Representative,4.0,1.0,3.0,3,3
926,54,No,Sales,Marketing,Male,1,10,Laboratory Technician,2.0,3.0,3.0,3,3
927,43,No,Research & Development,Life Sciences,Female,1,14,Research Scientist,3.0,3.0,3.0,3,3
928,35,Yes,Research & Development,Medical,Male,1,11,Research Director,4.0,4.0,4.0,2,3
929,38,No,Research & Development,Life Sciences,Male,1,13,Research Scientist,4.0,4.0,4.0,3,3
930,29,No,Research & Development,Medical,Male,1,10,Sales Representative,1.0,2.0,2.0,2,3
931,33,No,Research & Development,Medical,Male,1,6,Sales Executive,4.0,4.0,3.0,2,3
932,32,No,Research & Development,Technical Degree,Male,1,9,Research Scientist,4.0,2.0,2.0,3,3
933,31,No,Research & Development,Technical Degree,Female,1,10,Sales Executive,1.0,4.0,3.0,2,3
934,49,No,Research & Development,Medical,Male,1,2,Laboratory Technician,4.0,1.0,2.0,2,3
935,38,No,Sales,Medical,Female,1,4,Sales Executive,4.0,2.0,3.0,3,3
936,47,No,Research & Development,Medical,Male,1,3,Laboratory Technician,2.0,2.0,3.0,2,4
937,49,No,Research & Development,Medical,Male,1,8,Manufacturing Director,3.0,3.0,3.0,1,3
938,41,No,Research & Development,Life Sciences,Female,1,2,Manager,4.0,3.0,3.0,4,3
939,20,No,Research & Development,Life Sciences,Male,1,2,Sales Representative,4.0,1.0,3.0,3,3
940,33,No,Research & Development,Medical,Female,1,6,Healthcare Representative,3.0,4.0,3.0,2,3
941,36,No,Research & Development,Technical Degree,Male,1,3,Sales Executive,1.0,3.0,2.0,3,3
942,44,No,Research & Development,Technical Degree,Female,1,2,Healthcare Representative,3.0,4.0,3.0,2,3
943,23,Yes,Human Resources,Life Sciences,Female,1,5,Laboratory Technician,4.0,3.0,3.0,3,3
944,38,No,Research & Development,Life Sciences,Male,1,0,Sales Executive,4.0,3.0,2.0,3,3
945,53,No,Research & Development,Life Sciences,Male,1,4,Research Director,2.0,4.0,3.0,3,3
946,48,Yes,Sales,Marketing,Male,1,9,Healthcare Representative,4.0,3.0,3.0,1,3
947,32,Yes,Sales,Life Sciences,Male,1,1,Research Scientist,4.0,2.0,3.0,3,3
948,26,No,Research & Development,Medical,Male,1,7,Human Resources,4.0,4.0,3.0,3,4
949,55,No,Research & Development,Life Sciences,Male,1,4,Laboratory Technician,1.0,2.0,3.0,3,3
950,34,No,Sales,Life Sciences,Female,1,15,Research Scientist,2.0,4.0,4.0,1,3
951,60,No,Sales,Medical,Male,1,1,Manager,3.0,4.0,4.0,2,3
952,33,No,Sales,Life Sciences,Male,1,14,Manager,2.0,2.0,3.0,3,3
953,37,No,Research & Development,Life Sciences,Male,1,6,Laboratory Technician,3.0,4.0,2.0,3,3
954,34,No,Research & Development,Life Sciences,Male,1,10,Healthcare Representative,2.0,4.0,3.0,3,3
955,23,Yes,Research & Development,Medical,Male,1,3,Research Scientist,3.0,4.0,3.0,3,3
956,44,No,Human Resources,Life Sciences,Male,1,8,Research Scientist,3.0,4.0,3.0,4,3
957,35,No,Research & Development,Life Sciences,Male,1,5,Sales Executive,1.0,4.0,4.0,3,3
958,43,No,Research & Development,Life Sciences,Male,1,10,Sales Executive,4.0,4.0,3.0,1,3
959,24,No,Research & Development,Life Sciences,Male,1,5,Sales Executive,3.0,3.0,3.0,3,3
960,41,No,Sales,Marketing,Male,1,10,Research Scientist,4.0,3.0,3.0,3,3
961,29,No,Research & Development,Life Sciences,Male,1,5,Research Scientist,4.0,3.0,3.0,3,3
962,36,No,Human Resources,Life Sciences,Female,1,13,Research Scientist,3.0,4.0,2.0,1,3
963,45,No,Sales,Life Sciences,Female,1,23,Manufacturing Director,3.0,3.0,2.0,2,3
964,24,Yes,Sales,Medical,Female,1,1,Manager,4.0,3.0,3.0,2,3
965,47,Yes,Research & Development,Medical,Female,1,23,Sales Executive,3.0,3.0,1.0,3,3
966,26,No,Research & Development,Medical,Male,1,3,Sales Executive,4.0,3.0,4.0,3,3
967,45,No,Research & Development,Life Sciences,Male,1,21,Research Director,4.0,2.0,3.0,3,4
968,32,No,Sales,Marketing,Male,1,5,Laboratory Technician,1.0,3.0,2.0,3,3
969,31,No,Research & Development,Life Sciences,Male,1,5,Sales Executive,2.0,3.0,4.0,3,3
970,41,No,Sales,Medical,Male,1,3,Research Scientist,3.0,2.0,3.0,1,3
971,40,No,Research & Development,Technical Degree,Male,1,1,Healthcare Representative,2.0,1.0,3.0,3,3
972,24,No,Research & Development,Life Sciences,Female,1,6,Research Scientist,2.0,1.0,4.0,2,3
973,46,No,Research & Development,Medical,Male,1,10,Sales Executive,3.0,2.0,3.0,2,3
974,35,No,Sales,Life Sciences,Male,1,7,Laboratory Technician,4.0,3.0,3.0,3,4
975,30,No,Sales,Marketing,Male,1,10,Laboratory Technician,2.0,4.0,2.0,3,3
976,47,No,Research & Development,Life Sciences,Female,1,1,Sales Executive,3.0,2.0,1.0,3,3
977,46,No,Research & Development,Technical Degree,Female,1,10,Sales Executive,3.0,4.0,2.0,3,4
978,36,Yes,Research & Development,Medical,Male,1,2,Manufacturing Director,2.0,1.0,3.0,3,4
979,32,Yes,Research & Development,Medical,Female,1,0,Research Director,1.0,2.0,3.0,3,3
980,23,No,Sales,Life Sciences,Male,1,3,Manufacturing Director,3.0,2.0,1.0,3,3
981,31,No,Sales,Marketing,Male,1,5,Sales Executive,4.0,4.0,2.0,3,3
982,39,No,Research & Development,Life Sciences,Female,1,9,Manufacturing Director,4.0,4.0,3.0,2,3
983,32,No,Research & Development,Technical Degree,Male,1,4,Research Scientist,4.0,3.0,1.0,2,3
984,40,No,Sales,Life Sciences,Male,1,21,Manufacturing Director,2.0,2.0,2.0,2,3
985,45,No,Research & Development,Medical,Male,1,5,Sales Representative,3.0,3.0,4.0,3,3
986,30,No,Sales,Life Sciences,Male,1,9,Research Director,4.0,1.0,3.0,3,3
987,24,No,Sales,Marketing,Male,1,2,Sales Executive,1.0,4.0,0.0,3,3
988,30,Yes,Research & Development,Life Sciences,Female,1,4,Human Resources,3.0,4.0,2.0,3,3
989,31,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,1.0,3.0,3.0,4,3
990,27,No,Sales,Life Sciences,Male,1,6,Manager,3.0,4.0,2.0,2,3
991,29,Yes,Sales,Marketing,Male,1,2,Research Scientist,2.0,2.0,3.0,3,3
992,29,No,Research & Development,Life Sciences,Female,1,3,Sales Executive,4.0,3.0,4.0,3,4
993,30,No,Sales,Life Sciences,Male,1,7,Sales Executive,3.0,1.0,3.0,3,3
994,34,No,Research & Development,Medical,Female,1,5,Healthcare Representative,4.0,4.0,3.0,2,3
995,33,No,Research & Development,Medical,Male,1,11,Sales Representative,4.0,2.0,2.0,3,3
996,49,No,Sales,Marketing,Male,1,5,Sales Executive,4.0,4.0,4.0,3,3
997,33,Yes,Research & Development,Life Sciences,Male,1,0,Sales Executive,1.0,1.0,2.0,1,3
998,38,No,Research & Development,Medical,Male,1,6,Healthcare Representative,3.0,2.0,2.0,3,3
999,31,Yes,Human Resources,Human Resources,Male,1,1,Laboratory Technician,1.0,3.0,3.0,3,3
1000,29,No,Research & Development,Other,Female,1,1,Sales Representative,4.0,1.0,3.0,3,3
1001,30,No,Research & Development,Medical,Male,1,7,Sales Representative,3.0,3.0,3.0,3,3
1002,32,No,Research & Development,Life Sciences,Female,1,7,Laboratory Technician,2.0,2.0,3.0,3,3
1003,38,No,Research & Development,Technical Degree,Female,1,1,Manufacturing Director,2.0,4.0,3.0,2,3
1004,43,Yes,Research & Development,Other,Male,1,1,Sales Executive,3.0,3.0,3.0,3,3
1005,42,No,Human Resources,Other,Female,1,5,Healthcare Representative,2.0,2.0,2.0,3,3
1006,55,No,Research & Development,Life Sciences,Female,1,1,Sales Executive,3.0,1.0,3.0,3,4
1007,33,No,Research & Development,Other,Male,1,9,Research Scientist,4.0,2.0,2.0,3,3
1008,41,No,Research & Development,Medical,Male,1,5,Sales Representative,3.0,1.0,3.0,3,3
1009,34,No,Research & Development,Medical,Female,1,15,Research Scientist,4.0,3.0,3.0,2,4
1010,53,No,Research & Development,Medical,Male,1,3,Healthcare Representative,1.0,3.0,2.0,4,3
1011,43,No,Sales,Marketing,Female,1,9,Laboratory Technician,2.0,4.0,3.0,3,3
1012,34,No,Sales,Life Sciences,Female,1,2,Sales Executive,4.0,4.0,3.0,3,3
1013,21,Yes,Sales,Marketing,Male,1,1,Healthcare Representative,2.0,2.0,3.0,4,3
1014,38,No,Research & Development,Life Sciences,Female,1,5,Sales Executive,4.0,3.0,3.0,2,3
1015,22,Yes,Research & Development,Other,Male,1,1,Research Scientist,3.0,1.0,3.0,3,3
1016,31,No,Research & Development,Life Sciences,Male,1,12,Sales Executive,1.0,4.0,3.0,2,3
1017,51,No,Research & Development,Life Sciences,Female,1,2,Manager,1.0,3.0,3.0,3,3
1018,37,No,Research & Development,Life Sciences,Male,1,5,Sales Executive,2.0,2.0,3.0,2,3
1019,46,No,Sales,Marketing,Female,1,2,Sales Representative,3.0,4.0,3.0,4,3
1020,36,No,Research & Development,Technical Degree,Female,1,12,Research Scientist,4.0,1.0,3.0,2,3
1021,44,Yes,Sales,Life Sciences,Male,1,5,Research Scientist,3.0,2.0,2.0,4,3
1022,37,No,Research & Development,Technical Degree,Male,1,10,Sales Executive,3.0,2.0,2.0,3,3
1023,35,Yes,Research & Development,Life Sciences,Male,1,10,Research Scientist,3.0,4.0,3.0,3,4
1024,33,No,Research & Development,Medical,Male,1,10,Laboratory Technician,4.0,1.0,3.0,3,3
1025,28,No,Sales,Medical,Female,1,5,Sales Executive,3.0,4.0,4.0,3,3
1026,39,No,Sales,Marketing,Female,1,4,Laboratory Technician,3.0,3.0,3.0,2,3
1027,46,No,Research & Development,Life Sciences,Male,1,2,Manufacturing Director,2.0,2.0,3.0,3,3
1028,40,No,Research & Development,Medical,Male,1,4,Research Director,3.0,1.0,2.0,3,3
1029,42,No,Research & Development,Other,Female,1,0,Laboratory Technician,2.0,1.0,2.0,3,3
1030,35,No,Sales,Life Sciences,Female,1,7,Research Director,2.0,4.0,3.0,3,3
1031,38,No,Sales,Marketing,Male,1,11,Sales Executive,1.0,2.0,3.0,3,3
1032,34,Yes,Research & Development,Life Sciences,Male,1,7,Manufacturing Director,4.0,1.0,2.0,4,4
1033,37,Yes,Research & Development,Life Sciences,Male,1,10,Laboratory Technician,4.0,1.0,1.0,3,3
1034,39,No,Research & Development,Medical,Male,1,2,Healthcare Representative,3.0,4.0,3.0,2,3
1035,43,No,Human Resources,Medical,Female,1,3,Sales Executive,1.0,3.0,2.0,3,3
1036,41,No,Research & Development,Life Sciences,Male,1,3,Research Scientist,2.0,2.0,1.0,1,3
1037,41,No,Research & Development,Technical Degree,Male,1,22,Laboratory Technician,3.0,3.0,4.0,2,3
1038,30,No,Sales,Marketing,Female,1,7,Manager,1.0,3.0,3.0,3,3
1039,26,Yes,Human Resources,Technical Degree,Female,1,5,Sales Executive,4.0,2.0,3.0,2,3
1040,46,Yes,Research & Development,Medical,Male,1,9,Sales Executive,4.0,2.0,4.0,3,3
1041,40,No,Sales,Medical,Female,1,5,Sales Executive,3.0,4.0,3.0,3,3
1042,34,No,Research & Development,Life Sciences,Male,1,10,Laboratory Technician,2.0,3.0,3.0,2,3
1043,58,No,Research & Development,Medical,Male,1,16,Laboratory Technician,2.0,2.0,2.0,3,3
1044,35,No,Research & Development,Technical Degree,Female,1,5,Manufacturing Director,2.0,3.0,4.0,2,3
1045,47,No,Research & Development,Medical,Female,1,22,Research Scientist,3.0,2.0,3.0,3,3
1046,40,No,Research & Development,Life Sciences,Male,1,7,Manager,2.0,1.0,3.0,3,3
1047,54,No,Sales,Medical,Male,1,7,Research Scientist,4.0,4.0,2.0,2,3
1048,31,No,Sales,Other,Female,1,3,Manufacturing Director,1.0,1.0,3.0,3,3
1049,28,No,Sales,Life Sciences,Male,1,3,Manager,3.0,1.0,3.0,3,3
1050,38,No,Research & Development,Medical,Female,1,4,Manufacturing Director,2.0,4.0,2.0,1,3
1051,26,No,Sales,Marketing,Female,1,5,Healthcare Representative,3.0,4.0,3.0,2,3
1052,58,No,Research & Development,Technical Degree,Female,1,2,Sales Representative,1.0,3.0,3.0,3,3
1053,18,No,Research & Development,Life Sciences,Male,1,0,Sales Representative,2.0,3.0,1.0,3,4
1054,31,Yes,Research & Development,Life Sciences,Male,1,1,Laboratory Technician,4.0,1.0,3.0,3,3
1055,29,Yes,Research & Development,Medical,Male,1,2,Manager,1.0,1.0,3.0,2,3
1056,45,No,Sales,Technical Degree,Male,1,8,Research Scientist,3.0,3.0,4.0,2,3
1057,36,No,Sales,Technical Degree,Female,1,1,Laboratory Technician,4.0,2.0,3.0,3,3
1058,43,No,Sales,Medical,Male,1,7,Research Director,1.0,4.0,3.0,3,4
1059,27,No,Sales,Life Sciences,Male,1,5,Research Scientist,4.0,4.0,2.0,3,3
1060,29,No,Research & Development,Medical,Male,1,11,Human Resources,4.0,4.0,4.0,3,3
1061,32,No,Sales,Life Sciences,Male,1,0,Sales Executive,4.0,4.0,4.0,3,3
1062,42,No,Research & Development,Medical,Male,1,6,Manager,3.0,3.0,2.0,3,3
1063,47,No,Sales,Life Sciences,Female,1,2,Manager,2.0,3.0,3.0,2,3
1064,46,No,Human Resources,Life Sciences,Female,1,9,Laboratory Technician,4.0,4.0,2.0,3,4
1065,28,No,Research & Development,Life Sciences,Male,1,3,Sales Executive,3.0,4.0,3.0,2,3
1066,29,No,Research & Development,Medical,Female,1,7,Manufacturing Director,4.0,3.0,3.0,3,3
1067,42,No,Sales,Medical,Female,1,0,Research Director,4.0,3.0,3.0,3,3
1068,32,Yes,Research & Development,Medical,Male,1,2,Laboratory Technician,3.0,2.0,2.0,3,3
1069,46,No,Research & Development,Life Sciences,Male,1,19,Laboratory Technician,1.0,1.0,3.0,3,3
1070,27,No,Sales,Life Sciences,Female,1,9,Research Scientist,2.0,3.0,3.0,4,3
1071,29,No,Research & Development,Medical,Male,1,1,Sales Executive,4.0,2.0,3.0,3,4
1072,43,No,Research & Development,Life Sciences,Male,1,16,Manufacturing Director,1.0,3.0,3.0,2,3
1073,48,No,Research & Development,Life Sciences,Female,1,22,Manager,4.0,2.0,3.0,2,3
1074,29,Yes,Research & Development,Life Sciences,Female,1,1,Laboratory Technician,4.0,4.0,2.0,2,3
1075,46,Yes,Research & Development,Medical,Female,1,8,Sales Representative,3.0,2.0,3.0,4,4
1076,27,No,Research & Development,Medical,Male,1,7,Healthcare Representative,4.0,1.0,2.0,3,4
1077,39,No,Research & Development,Technical Degree,Male,1,2,Healthcare Representative,0.0,4.0,3.0,3,3
1078,55,No,Research & Development,Life Sciences,Female,1,5,Human Resources,2.0,4.0,4.0,3,3
1079,28,No,Research & Development,Life Sciences,Male,1,1,Laboratory Technician,2.0,2.0,3.0,4,3
1080,30,Yes,Sales,Life Sciences,Female,1,1,Sales Executive,2.0,4.0,2.0,3,3
1081,22,Yes,Research & Development,Life Sciences,Female,1,1,Laboratory Technician,4.0,2.0,3.0,3,3
1082,36,No,Research & Development,Life Sciences,Male,1,10,Sales Executive,2.0,3.0,3.0,2,3
1083,31,No,Research & Development,Life Sciences,Female,1,10,Manager,2.0,3.0,3.0,3,3
1084,34,No,Sales,Technical Degree,Female,1,5,Sales Executive,3.0,4.0,3.0,3,3
1085,29,No,Research & Development,Life Sciences,Female,1,3,Sales Executive,4.0,1.0,3.0,2,3
1086,37,No,Research & Development,Medical,Male,1,5,Manufacturing Director,4.0,1.0,3.0,4,3
1087,35,No,Sales,Technical Degree,Male,1,3,Laboratory Technician,4.0,2.0,3.0,2,4
1088,45,No,Research & Development,Medical,Female,1,9,Sales Executive,2.0,4.0,2.0,2,3
1089,36,No,Research & Development,Medical,Female,1,10,Manufacturing Director,2.0,4.0,2.0,1,3
1090,40,No,Research & Development,Other,Male,1,19,Sales Executive,1.0,1.0,3.0,3,3
1091,26,No,Research & Development,Life Sciences,Male,1,1,Human Resources,2.0,3.0,2.0,2,3
